id,title,url,type,access_status,checked_on,relevance,limitations
GHREADME031,MRXmark357/hackalem-agentic-rehearsal / README.md,https://raw.githubusercontent.com/MRXmark357/hackalem-agentic-rehearsal/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME032,agihomecore/hackalem-ai-paf / README.md,https://raw.githubusercontent.com/agihomecore/hackalem-ai-paf/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME033,RollSatrs/HackAlemAi / README.md,https://raw.githubusercontent.com/RollSatrs/HackAlemAi/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME034,ansaganscoding/HackAlem-AI.-DIVIDE / README.md,https://raw.githubusercontent.com/ansaganscoding/HackAlem-AI.-DIVIDE/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME035,Qwertyzxcvbnasdfgh/3daGANG-hackalem-team- / README.md,https://raw.githubusercontent.com/Qwertyzxcvbnasdfgh/3daGANG-hackalem-team-/master/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME036,oralbekmukhtarovo-netizen/hackalem-case5-ai-router / README.md,https://raw.githubusercontent.com/oralbekmukhtarovo-netizen/hackalem-case5-ai-router/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME037,Rizat192/defect-check / README.md,https://raw.githubusercontent.com/Rizat192/defect-check/main/README.md,third_party_github_readme,fetch_failed,2026-09-23,Адрес README проверен; содержание не получено,HTTP Error 404: Not Found; иной регистр имени/путь/ветка не исключаются
GHREADME038,Great-laselot-afr/hack-address-software / README.md,https://raw.githubusercontent.com/Great-laselot-afr/hack-address-software/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME039,yoongizhanmka/trade-moka / README.md,https://raw.githubusercontent.com/yoongizhanmka/trade-moka/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME040,koishybaevd/qadam-ai / README.md,https://raw.githubusercontent.com/koishybaevd/qadam-ai/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME041,missdamirakilc-glitch/deepseek-chat-agents / README.md,https://raw.githubusercontent.com/missdamirakilc-glitch/deepseek-chat-agents/master/README.md,third_party_github_readme,fetch_failed,2026-09-23,Адрес README проверен; содержание не получено,HTTP Error 404: Not Found; иной регистр имени/путь/ветка не исключаются
GHREADME042,Alexanderadon/agent-harness / README.md,https://raw.githubusercontent.com/Alexanderadon/agent-harness/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
GHREADME043,vitaliy-demidov/ai-prorab / README.md,https://raw.githubusercontent.com/vitaliy-demidov/ai-prorab/main/README.md,third_party_github_readme,fetched_keyword_checked,2026-09-23,Проверка публичного корпуса HackAlem; точное описание Beeline-кейса не выявлено,Не официальные правила; прочитан только корневой README основной ветки; не полный аудит кода
M01,Bandits with Knapsacks — Badanidiyuru; Kleinberg; Slivkins (FOCS 2013),https://arxiv.org/abs/1305.2545,primary_author_preprint,abstract_verified,2026-09-23,Обучение при нескольких бюджетах; ценность смеси действий,Не моделирует напрямую дедупликацию клиентов и лимит 10 кампаний
M02,Resourceful Contextual Bandits — Badanidiyuru; Langford; Slivkins (COLT 2014),https://arxiv.org/abs/1402.6779,primary_author_preprint,abstract_verified,2026-09-23,Контекстные решения с общими ограничениями ресурсов,У нас фильтры кампаний и агрегированный ответ вместо индивидуальных решений
M03,Best Arm Identification in Multi-Armed Bandits — Audibert; Bubeck; Munos (2010),https://chercheurs.lille.inria.fr/~munos/papers/files/ABM10.pdf,primary_author_full_text,full_text_relevant_sections_verified,2026-09-23,Successive Rejects; распределение фиксированного бюджета исследования,Выбор одной руки; теоремы не переносятся автоматически на портфель и 20 пилотов
M04,Almost Optimal Exploration in Multi-Armed Bandits — Karnin; Koren; Somekh (ICML 2013),https://proceedings.mlr.press/v28/karnin13.html,primary_conference_paper,landing_and_pdf_algorithm_verified,2026-09-23,Sequential Halving; широкое исследование с последовательным сужением,Бюджет единичных pulls отличается от лимита вызовов пакетных пилотов
M05,A Tutorial on Thompson Sampling — Russo et al. (2018; arXiv revision 2020),https://arxiv.org/abs/1707.02038,primary_author_tutorial,abstract_verified,2026-09-23,Posterior sampling; структурная информация между действиями,Обзор не доказывает оптимальность конкретной стратегии для данного кейса
M06,Simple Bayesian Algorithms for Best Arm Identification — Russo (COLT 2016),https://proceedings.mlr.press/v49/russo16.html,primary_conference_paper,landing_and_extended_abstract_pdf_verified,2026-09-23,Top-two probability sampling и Thompson Sampling для идентификации,Асимптотическая цель одной лучшей руки отличается от конечного портфеля
M07,The Knowledge-Gradient Policy for Correlated Normal Beliefs — Frazier; Powell; Dayanik (2009),https://pubsonline.informs.org/doi/abs/10.1287/ijoc.1080.0314,primary_journal_paper,publisher_abstract_verified_full_text_not_reviewed,2026-09-23,Ценность измерения через улучшение будущего решения; коррелированные beliefs,Проверена аннотация; экономическая адаптация с ресурсами является нашей гипотезой
M08,On the Prior Sensitivity of Thompson Sampling — Liu; Li (2015),https://arxiv.org/abs/1506.03378,primary_author_preprint,abstract_verified,2026-09-23,Влияние неверного prior на качество исследования,Частная теоретическая постановка; не задаёт готовой дисперсии prior для кейса
M09,The Perils of Misspecified Priors and Optional Stopping in Multi-Armed Bandits — Loecher (2021),https://pmc.ncbi.nlm.nih.gov/articles/PMC8299077/,primary_journal_full_text,full_text_verified_after_initial_recaptcha,2026-09-23,Ошибочный prior; преждевременная остановка; terminal versus cumulative regret,Bernoulli симуляции; численные результаты не эквивалентны непрерывному ARPU
M10,Hierarchical Bayesian Bandits — Hong et al. (AISTATS 2022),https://proceedings.mlr.press/v151/hong22c.html,primary_conference_paper,abstract_verified,2026-09-23,Обмен информацией между похожими задачами; HierTS,Похожесть тарифных ячеек требуется проверить; отрицательный перенос возможен
M11,Top Arm Identification in Multi-Armed Bandits with Batch Arm Pulls — Jun et al. (AISTATS 2016),https://proceedings.mlr.press/v51/jun16.html,primary_conference_paper,landing_and_pdf_relevant_sections_verified,2026-09-23,Раздельный учёт batch complexity и числа измерений,Пакет исходной модели может включать несколько рук; у нас один агрегат на кампанию
M12,Optimal Best Arm Identification with Fixed Confidence — Garivier; Kaufmann (COLT 2016),https://proceedings.mlr.press/v49/garivier16a.html,primary_conference_paper,landing_and_pdf_stopping_rule_verified,2026-09-23,Track-and-Stop; разделение распределения измерений и остановки,Fixed confidence не гарантируется при жёстко ограниченных 20 пилотах
M13,Time-uniform nonparametric nonasymptotic confidence sequences — Howard et al. (2021),https://arxiv.org/abs/1810.08240,primary_author_preprint,abstract_verified,2026-09-23,Корректность интервалов при повторных просмотрах и адаптивной остановке,Нужны условия конкретной границы; posterior credible interval не является такой гарантией
M14,Conjugate Bayesian analysis of the Gaussian distribution — Murphy (2007),https://www.cs.ubc.ca/~murphyk/Papers/bayesGauss.pdf,primary_author_technical_note,full_text_sections_2_1_to_2_4_verified,2026-09-23,Normal–Normal update; точность как обратная дисперсия; агрегированные средние,Корректность posterior условна на likelihood и prior; не устраняет domain shift
M15,Bayesian decision-making under misspecified priors with applications to meta-learning — Simchowitz et al. (NeurIPS 2021),https://proceedings.neurips.cc/paper_files/paper/2021/hash/ddcbe25988981920c872c1787382f04d-Abstract.html,primary_conference_paper,abstract_verified,2026-09-23,Чувствительность TS и Monte Carlo KG к несовпадению prior,Теоретические условия и расстояние между priors не измерены для нашего кейса
R01,Uplift Modeling for Multiple Treatments with Cost Optimization — Zhao; Harinen (2019),https://arxiv.org/abs/1908.05372,primary_author_preprint,abstract_verified,2026-09-23,Несколько воздействий разной стоимости,Агрегированные20пилотов не равны индивидуальным experimental logs
R02,Response Transformation and Profit Decomposition for Revenue Uplift Modeling,https://arxiv.org/abs/1911.08729,primary_author_preprint,abstract_verified,2026-09-23,Прогноз денежного uplift вместо только конверсии,Не изучает scoring HackAlem; формулу соревнования не заменяет
R03,Doubly Robust Policy Evaluation and Learning — Dudik; Langford; Li (2011),https://arxiv.org/abs/1103.4601,primary_author_preprint,abstract_verified,2026-09-23,Offline evaluation с reward и propensity моделями,В истории кейса отсутствуют логи назначения маркетинговых действий
R04,EconML: Estimation Methods under Unconfoundedness,https://www.pywhy.org/EconML/spec/estimation.html,official_documentation,direct_read,2026-09-23,Предпосылки причинной идентификации,Наблюдаемость конфаундеров нельзя обеспечить установкой библиотеки
R05,Vowpal Wabbit: Contextual Bandits Python example,https://vowpalwabbit.org/docs/vowpal_wabbit/python/latest/examples/contextual_bandit.html,official_documentation,search_result_content_read,2026-09-23,Формат action cost probability,Не запускался на данных кейса; нужен адаптер агрегированных пилотов
R06,Vowpal Wabbit: Offline Policy Evaluation,https://vowpalwabbit.org/docs/vowpal_wabbit/python/latest/tutorials/off_policy_evaluation.html,official_documentation,direct_read,2026-09-23,Частичная наблюдаемость исходов; IPS и DR,Условия корректности OPE в кейсе не установлены
R07,Criteo AI Lab: Datasets,https://ailab.criteo.com/ressources/,primary_dataset_publisher,direct_read,2026-09-23,Первичный каталог uplift benchmark,Внешний набор не скачивался; другой домен
R08,Criteo official dataset card,https://huggingface.co/datasets/criteo/criteo-uplift,primary_dataset_publisher,search_result_content_read,2026-09-23,Рандомизированная основа и treatment-индикатор,Размеры зависят от версии; не источник эффектов Beeline
R09,scikit-uplift: MegaFon Uplift Competition Dataset,https://www.uplift-modeling.com/en/latest/api/datasets/fetch_megafon.html,official_documentation,direct_read,2026-09-23,Синтетический телеком uplift benchmark,Бинарная конверсия; не ARPU-цель HackAlem
R10,A churn prediction dataset from the telecom sector: a new benchmark for uplift modeling,https://arxiv.org/abs/2312.07206,primary_author_preprint,abstract_verified,2026-09-23,Различие churn prediction и treatment effect,Удержание не идентично выбору тарифной кампании
R11,Recommendations for Marketing Campaigns in Telecommunication Business based on the footprint analysis,https://arxiv.org/abs/1706.03944,primary_author_preprint,abstract_verified,2026-09-23,Телеком сегментация и комбинаторная оптимизация,Другая геодемографическая постановка
R12,Uber CausalML repository,https://github.com/uber/causalml,official_code_repository,readme_verified,2026-09-23,Multi-treatment learners и cost optimization,Библиотека не устанавливалась и не проверялась на кейсе
R13,EconML — Microsoft Research,https://www.microsoft.com/en-us/research/project/econml/,official_project_page,search_result_content_read,2026-09-23,Официальное описание библиотеки,Не устанавливалась и не проверялась на кейсе
R14,Vowpal Wabbit: Contextual Bandit Content Personalization,https://vowpalwabbit.org/tutorials/cb_simulation.html,official_documentation,search_result_content_read,2026-09-23,Пример симуляции и учета вероятности действия,Не готовая интеграция run_pilot
R15,SciPy optimize.milp,https://docs.scipy.org/doc/scipy/reference/generated/scipy.optimize.milp.html,official_documentation,direct_read,2026-09-23,Ограничения; бинарные переменные; time_limit; статус решения,Solver не устанавливался и не оценивался в этом исследовании
R16,Google OR-Tools: Packing,https://developers.google.com/optimization/pack,official_documentation,search_result_content_read,2026-09-23,Классы задач с ограниченными ресурсами,Пример библиотеки не точная постановка всего кейса
R17,Google OR-Tools: Multiple Knapsacks,https://developers.google.com/optimization/pack/multiple_knapsack,official_documentation,direct_read,2026-09-23,Практические модели выбора ограниченного набора,Пересечения и ID truncation требуют отдельного учета
